# LAMMPS data file written by OVITO Basic 3.4.3
1365 atoms
1 atom types
1.002716 50.031805 xlo xhi
1.003243 50.055229 ylo yhi
1.928175 28.067763 zlo zhi

Atoms  # atomic

1 1 36.399324 19.303434 2.225523
2 1 25.029562 20.37023 23.339535
3 1 28.022236 24.420378 7.801074
4 1 13.031207 26.735811 26.729428
5 1 15.147344 41.802896 3.300616
6 1 46.865463 35.744261 10.892911
7 1 13.782668 3.540597 15.467091
8 1 13.70386 14.02569 11.080939
9 1 42.200427 28.914139 18.35308
10 1 36.811012 48.926484 3.943994
11 1 17.294075 35.963627 18.50044
12 1 43.71102 46.451948 6.798782
13 1 36.491226 20.950829 22.761182
14 1 46.896291 24.255331 8.383168
15 1 13.367786 4.803078 21.024727
16 1 1.273367 46.797241 16.739604
17 1 20.214978 47.909439 17.805064
18 1 34.482694 14.263354 7.355273
19 1 16.6932 9.058313 10.977666
20 1 43.078826 28.933439 15.016991
21 1 48.125521 43.576506 12.031229
22 1 16.637669 11.178682 12.258316
23 1 39.986421 6.878653 14.407163
24 1 45.114823 9.948441 5.954438
25 1 41.55613 4.989808 21.606945
26 1 1.003413 31.350244 18.705832
27 1 2.556329 48.554651 17.416622
28 1 24.205529 6.256726 13.170378
29 1 32.312232 21.077736 7.484698
30 1 48.395238 15.091236 20.628267
31 1 35.063995 22.913197 4.664909
32 1 21.493044 13.053917 7.487598
33 1 14.362825 48.478563 23.959564
34 1 22.029948 12.776644 12.650861
35 1 24.612095 11.135068 26.710088
36 1 35.514857 47.512869 19.2519
37 1 25.329488 22.886186 11.178934
38 1 4.435855 32.7054 26.080203
39 1 49.061742 49.506634 24.146708
40 1 13.213286 49.088734 27.377435
41 1 13.835346 21.600042 21.889209
42 1 16.548331 22.991393 15.180278
43 1 6.714236 1.823535 17.076971
44 1 24.585703 8.400554 14.754979
45 1 41.633081 9.285944 27.042672
46 1 45.067118 11.227452 8.278164
47 1 4.427268 2.62415 7.657163
48 1 1.65573 42.469335 11.806552
49 1 32.306914 45.255268 23.348072
50 1 11.625286 49.69036 17.28315
51 1 47.122056 49.160388 25.287759
52 1 41.588184 11.842218 4.678072
53 1 42.13351 41.217557 10.813524
54 1 22.620763 2.424841 13.846404
55 1 49.226721 32.445409 14.453477
56 1 35.103349 3.729445 11.161553
57 1 13.720141 44.604924 8.978734
58 1 13.011873 39.892944 3.916537
59 1 29.954084 4.569984 21.537902
60 1 44.83147 15.273372 20.83463
61 1 13.130222 20.61389 3.006019
62 1 27.005865 7.394354 26.439152
63 1 13.966663 38.390979 20.001419
64 1 39.83857 19.833811 15.227031
65 1 43.470682 43.044915 26.822101
66 1 18.276903 2.867128 12.620734
67 1 19.183141 32.348017 2.039992
68 1 32.58061 15.526389 13.655798
69 1 29.067891 28.856537 24.271398
70 1 16.775882 33.665185 7.636396
71 1 11.070642 14.892628 15.174601
72 1 31.361481 32.770368 26.723989
73 1 24.672732 18.01048 4.093385
74 1 25.965273 32.647975 2.911269
75 1 21.417709 3.780842 4.031521
76 1 21.801097 44.576343 13.319518
77 1 10.847064 26.82144 21.178998
78 1 15.899474 12.867182 10.8975
79 1 32.138149 16.219059 16.804798
80 1 37.642881 39.80554 5.360547
81 1 21.071334 6.79414 12.236696
82 1 20.218632 47.837287 24.196554
83 1 42.333186 29.520232 7.804005
84 1 4.976551 5.224934 9.03633
85 1 9.78883 30.022556 4.730445
86 1 23.853568 25.39484 24.638048
87 1 27.4631 15.110316 3.705539
88 1 5.443962 36.17569 4.750847
89 1 40.080765 32.288004 14.165604
90 1 21.354773 29.032374 19.736101
91 1 40.072823 40.042996 9.467292
92 1 12.222312 22.047139 19.642012
93 1 42.201637 19.523153 19.802754
94 1 7.738067 15.080551 20.701126
95 1 44.678497 29.995816 8.003506
96 1 30.448839 44.946607 20.565009
97 1 36.612599 39.009844 2.703794
98 1 8.601844 39.112113 27.773203
99 1 29.236518 5.348682 16.231178
100 1 20.812843 10.846516 15.701516
101 1 28.383243 2.570487 22.989646
102 1 30.924462 32.191883 17.426745
103 1 39.698653 15.184186 6.023111
104 1 4.456174 11.449696 8.291629
105 1 7.263324 4.887675 15.186484
106 1 21.065916 30.965499 23.299697
107 1 2.928449 7.379877 9.563958
108 1 29.903022 33.608583 3.038758
109 1 25.763483 33.488997 24.662062
110 1 47.720091 38.241012 15.529266
111 1 48.131032 22.343373 27.986726
112 1 43.884455 43.467944 13.750918
113 1 42.836849 7.329352 8.343796
114 1 31.560752 13.422883 8.293867
115 1 34.309612 20.702965 23.968898
116 1 13.259285 42.037601 26.35759
117 1 38.293023 43.769769 4.133375
118 1 26.69553 12.007835 25.15892
119 1 35.17724 7.370009 9.250537
120 1 5.232429 21.843327 27.599838
121 1 29.251451 47.480918 10.304267
122 1 17.126602 3.184863 24.348248
123 1 48.614205 25.653994 5.242182
124 1 15.745217 31.199718 11.616798
125 1 1.796163 34.864375 8.674481
126 1 49.176283 48.534757 9.489078
127 1 19.030786 25.312019 21.567196
128 1 31.463984 38.220573 12.011407
129 1 6.058197 14.301337 11.99863
130 1 49.81767 19.356122 3.045367
131 1 8.838254 21.547402 2.842476
132 1 20.698393 18.672321 20.878458
133 1 4.016858 46.364794 19.947473
134 1 21.361811 41.048788 23.855435
135 1 6.449243 32.634555 10.454143
136 1 13.750396 22.607606 7.200263
137 1 38.125053 20.3868 6.618599
138 1 4.538324 30.44692 24.071097
139 1 3.829625 34.669147 24.127609
140 1 48.197775 30.245094 27.659503
141 1 49.027202 21.260388 17.155903
142 1 36.359955 44.968208 2.468107
143 1 9.691666 46.804034 15.814472
144 1 17.416947 34.90451 20.934585
145 1 2.897614 31.179336 14.702819
146 1 13.701867 35.647336 15.772515
147 1 32.445935 21.398053 26.24727
148 1 33.723956 47.869464 17.771608
149 1 25.462145 29.89816 6.057669
150 1 2.864415 7.533444 21.795039
151 1 11.929381 9.030695 4.327605
152 1 33.373304 24.105965 19.714517
153 1 4.547244 3.429682 2.950537
154 1 33.299513 15.369846 22.51016
155 1 43.608975 12.780508 6.336095
156 1 9.884901 39.313187 21.121512
157 1 46.976068 30.561779 12.104368
158 1 22.746689 9.135303 4.534809
159 1 29.091088 2.983197 20.201241
160 1 32.362253 41.209946 4.740193
161 1 29.886851 13.133822 11.855953
162 1 27.050725 34.969696 7.277413
163 1 9.894703 38.753612 4.213541
164 1 22.712854 21.437438 21.405723
165 1 6.775054 15.120478 27.30925
166 1 39.587444 27.8529 6.144686
167 1 18.310658 11.460024 27.981599
168 1 29.383307 13.038224 23.96731
169 1 25.833855 16.00005 26.639839
170 1 17.872758 27.36826 18.55273
171 1 47.126016 31.447135 6.376214
172 1 10.149946 43.142984 7.136845
173 1 41.525099 5.909903 24.803429
174 1 41.758922 9.451345 20.886498
175 1 9.519084 33.733294 9.700946
176 1 42.056895 20.415363 16.939331
177 1 22.555697 18.443307 23.426125
178 1 49.984045 43.827611 26.643992
179 1 26.841139 17.170488 4.405081
180 1 30.308067 9.448558 23.237963
181 1 23.521501 25.647264 21.645603
182 1 10.999422 31.422504 6.728847
183 1 44.03855 32.908246 25.538182
184 1 25.02586 18.068814 25.473686
185 1 2.929052 30.268188 7.944573
186 1 5.757954 34.132139 12.00722
187 1 49.597987 37.492334 2.385779
188 1 31.478177 46.290047 17.599122
189 1 28.693845 16.725562 20.044709
190 1 39.78492 30.888674 18.329389
191 1 27.638842 41.11169 13.691532
192 1 9.136135 6.806721 16.221524
193 1 40.558349 11.511353 26.038322
194 1 33.409877 20.338899 4.74436
195 1 20.681531 31.657629 20.656916
196 1 8.012034 41.18771 23.807499
197 1 27.638644 20.182455 10.652477
198 1 11.471571 8.14302 20.288571
199 1 4.685423 36.275125 20.30886
200 1 45.799097 18.291728 8.552654
201 1 9.614056 31.959963 26.107011
202 1 24.151965 31.56416 9.050866
203 1 11.458348 37.419453 24.394469
204 1 34.560113 7.824803 6.354934
205 1 23.190951 15.089919 7.021968
206 1 16.041745 5.021742 20.187971
207 1 13.311752 33.896109 22.873774
208 1 10.703145 46.754991 3.288427
209 1 45.040435 3.159821 6.680323
210 1 2.914485 15.174162 23.181687
211 1 30.429014 49.609472 19.464612
212 1 40.537314 8.441259 4.226979
213 1 11.330544 4.62529 22.96706
214 1 42.748547 4.787384 11.509868
215 1 7.299905 38.302305 11.719504
216 1 13.403606 9.916676 18.82055
217 1 46.526346 28.618368 9.994962
218 1 15.021965 28.766999 14.086426
219 1 29.697026 15.493546 3.83508
220 1 1.19902 34.519922 18.2489
221 1 14.182813 20.044688 8.829803
222 1 35.849181 5.406146 8.218177
223 1 2.749691 30.683766 21.140207
224 1 14.93255 24.031831 20.727267
225 1 40.385222 3.344898 17.380484
226 1 10.860565 44.306493 3.181605
227 1 47.450231 11.648603 19.355023
228 1 8.696508 2.789141 9.516195
229 1 45.364566 8.37014 24.784815
230 1 3.112705 32.646895 18.789315
231 1 32.039739 13.529307 19.72805
232 1 4.635104 33.027083 16.651322
