# LAMMPS data file written by OVITO Basic 3.4.3
1275 atoms
1 atom types
1.0 49.985084 xlo xhi
1.026644 49.999657 ylo yhi
2.002477 28.000004 zlo zhi

Atoms  # atomic

1 1 13.648176 48.39326 6.154415
2 1 20.4737 11.147031 25.475962
3 1 24.67188 43.683631 15.598556
4 1 36.126963 34.728655 27.327471
5 1 47.202016 27.966248 7.57274
6 1 39.900874 3.0029 6.579737
7 1 3.564 20.827433 2.731811
8 1 45.900857 8.379576 27.230218
9 1 49.710602 2.965868 18.952633
10 1 23.130937 44.594243 24.747422
11 1 3.994806 15.560039 27.181702
12 1 37.43136 8.703689 18.151794
13 1 26.52168 25.134501 10.693967
14 1 13.291572 4.660535 6.132265
15 1 31.378618 19.174336 7.746959
16 1 44.037181 40.26013 18.07018
17 1 27.347601 48.086163 17.836174
18 1 2.040222 1.598162 11.003341
19 1 43.796818 9.122434 18.338634
20 1 30.632606 47.86037 12.431359
21 1 20.633556 28.329138 24.451834
22 1 25.999213 8.397815 15.993554
23 1 12.523456 8.919815 12.667017
24 1 36.890411 36.769395 19.026112
25 1 21.952856 9.471029 25.075576
26 1 44.252669 24.592642 27.194183
27 1 12.147336 45.464239 23.208992
28 1 9.497779 9.179886 9.056465
29 1 19.735286 4.921378 21.664853
30 1 27.845056 48.587437 4.527449
31 1 6.374721 15.842556 10.236448
32 1 26.653204 43.285897 16.636969
33 1 12.07109 38.519638 20.836438
34 1 9.407944 27.67765 16.601291
35 1 34.339814 44.797332 12.53581
36 1 23.898003 19.681904 19.143345
37 1 12.778004 18.7514 27.794986
38 1 36.962489 46.786023 16.632527
39 1 7.32296 31.01681 20.437993
40 1 44.363956 8.956962 2.466938
41 1 1.706826 22.798223 4.466815
42 1 10.238172 17.949445 26.431201
43 1 13.979966 28.182477 19.385204
44 1 30.428681 29.262195 11.396516
45 1 35.348622 14.293753 20.236724
46 1 25.803534 30.311942 27.578226
47 1 9.058666 16.135837 13.076761
48 1 25.112313 27.066092 18.49265
49 1 16.004518 23.685544 23.837087
50 1 10.44214 3.583283 24.420923
51 1 26.998771 19.787121 26.066639
52 1 27.952892 44.531876 20.516056
53 1 7.263371 21.281745 5.327858
54 1 25.32965 7.921189 27.082797
55 1 31.472459 10.857347 10.157117
56 1 19.671902 10.891912 19.704002
57 1 4.129681 18.680026 22.062425
58 1 4.091463 26.402916 11.75669
59 1 30.349524 34.35584 6.846724
60 1 5.26152 41.200748 5.172361
61 1 24.065037 1.033927 20.515862
62 1 32.315225 9.618571 23.91876
63 1 3.128454 34.710391 16.51368
64 1 22.196154 29.577793 9.183342
65 1 22.047116 45.401676 16.25513
66 1 34.414699 34.343856 20.244904
67 1 1.331813 49.66153 20.636055
68 1 24.900235 37.162271 21.66176
69 1 2.781958 22.772278 21.262622
70 1 37.909251 13.868857 27.602717
71 1 12.379122 18.898348 12.782231
72 1 16.873253 36.755347 20.630576
73 1 26.233643 41.808826 2.420663
74 1 47.428731 29.646636 21.404205
75 1 25.107629 11.781264 19.214226
76 1 22.393717 32.34292 24.587677
77 1 12.963976 30.626892 10.309036
78 1 28.92828 3.046782 25.779424
79 1 12.795086 23.555552 25.152552
80 1 16.5372 46.760298 21.544483
81 1 14.973895 25.958138 27.477101
82 1 47.969731 1.443588 17.30582
83 1 9.865219 7.388132 18.410826
84 1 27.763691 19.991952 20.278343
85 1 12.132129 37.367586 15.228336
86 1 36.929741 5.382206 11.993391
87 1 30.48633 40.932776 6.204844
88 1 41.762105 29.088196 27.750399
89 1 22.950381 38.763338 13.407077
90 1 33.605073 20.80852 15.152273
91 1 31.05154 24.289741 2.027562
92 1 3.835147 19.2305 13.344275
93 1 20.81475 2.473524 19.21994
94 1 39.777149 5.192532 8.088297
95 1 10.126793 23.06788 15.675472
96 1 31.219081 31.954267 20.507514
97 1 49.922773 9.52362 14.878418
98 1 14.311636 34.359484 5.590326
99 1 30.847943 40.036112 19.77122
100 1 45.645726 42.859639 17.002705
101 1 49.701402 36.919399 21.459813
102 1 16.76151 45.429638 15.209961
103 1 37.997074 3.879985 16.250923
104 1 26.380717 32.352208 17.414192
105 1 23.83027 1.884062 25.274615
106 1 20.298836 6.136968 24.207565
107 1 21.250218 15.877306 7.834084
108 1 38.151836 11.608178 22.903474
109 1 18.605788 24.16526 19.901749
110 1 4.538475 27.995866 20.473787
111 1 35.831848 44.943669 14.169264
112 1 39.92207 35.041681 6.693255
113 1 25.133509 17.819779 3.337104
114 1 49.866929 25.075745 11.979236
115 1 17.372687 33.880637 27.995252
116 1 4.090078 46.459128 14.219747
117 1 44.891108 35.029638 17.449283
118 1 1.748559 25.345721 8.050363
119 1 1.79725 13.990207 27.278212
120 1 16.350909 19.803182 20.514843
121 1 4.057612 13.543882 23.425756
122 1 45.959081 4.198908 25.121575
